tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
ENST00000274542.6,lacks periodicity,ATG,ATG,"[2962, 2983]",dORF,"[178.0, 132.0, 132.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[  971,   917,   911],
       [97941, 97704, 97347]]), array([[   971,   1828],
       [ 97941, 195051]])]",1.0578561188922462,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3041, 3071]",dORF,"[393.0, 400.0, 400.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[ 3478,  3430,  3452],
       [97941, 97704, 97347]]), array([[  3478,   6882],
       [ 97941, 195051]])]",1.0064647001215083,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3058, 3103]",dORF,"[294.0, 294.0, 302.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[ 3744,  3738,  3621],
       [97941, 97704, 97347]]), array([[  3744,   7359],
       [ 97941, 195051]])]",1.0132127953245555,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3108, 3123]",dORF,"[173.0, 169.0, 167.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[  660,   594,   595],
       [97941, 97704, 97347]]), array([[   660,   1189],
       [ 97941, 195051]])]",1.1054664793301425,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3180, 3198]",dORF,"[608.0, 604.0, 604.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[ 3121,  3056,  3076],
       [97941, 97704, 97347]]), array([[  3121,   6132],
       [ 97941, 195051]])]",1.0136201847139228,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3194, 3209]",dORF,"[520.0, 415.0, 414.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[ 1822,  1672,  1611],
       [97941, 97704, 97347]]), array([[  1822,   3283],
       [ 97941, 195051]])]",1.1052511848012512,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3275, 3281]",dORF,"[271.0, 276.0, 276.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[  588,   583,   583],
       [97941, 97704, 97347]]), array([[   588,   1166],
       [ 97941, 195051]])]",1.0042975809334662,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3310, 3316]",dORF,"[308.0, 308.0, 308.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[  616,   611,   562],
       [97941, 97704, 97347]]), array([[   616,   1173],
       [ 97941, 195051]])]",1.0458424867496696,lacks periodicity,lacks periodicity
ENST00000274542.6,lacks periodicity,ATG,ATG,"[3334, 3343]",dORF,"[72.0, 68.0, 68.0]","[27, 2103]",mORF,"[0.0, 0.0, 0.0]","[array([[  181,   158,   154],
       [97941, 97704, 97347]]), array([[   181,    312],
       [ 97941, 195051]])]",1.1553336152648643,lacks periodicity,lacks periodicity
ENST00000274606.8,lacks periodicity,ATG,ATG,"[679, 772]",dORF,"[845.0, 794.0, 801.0]","[68, 530]",mORF,"[387.0, 403.0, 410.0]","[array([[ 29659,  29394,  28997],
       [136360, 136254, 135944]]), array([[ 29659,  58391],
       [136360, 272198]])]",1.0139312679901997,lacks periodicity,lacks periodicity
ENST00000274606.8,lacks periodicity,ATG,ATG,"[765, 780]",dORF,"[394.0, 374.0, 372.0]","[68, 530]",mORF,"[387.0, 403.0, 410.0]","[array([[  1653,   1578,   1422],
       [136360, 136254, 135944]]), array([[  1653,   3000],
       [136360, 272198]])]",1.0998904585234666,lacks periodicity,lacks periodicity
ENST00000274680.9,lacks periodicity,ATG,ATG,"[1628, 1643]",oORF,"[92.0, 43.0, 43.0]","[169, 1525]",mORF,"[13.0, 13.0, 13.0]","[array([[  252,   209,   201],
       [28667, 28564, 28505]]), array([[  252,   410],
       [28667, 57069]])]",1.2235836214671658,lacks periodicity,lacks periodicity
ENST00000274712.8,lacks periodicity,ATG,ATG,"[644, 704]",dORF,"[352.0, 338.0, 338.0]","[14, 614]",mORF,"[486.0, 548.0, 550.0]","[array([[  3946,   3808,   3794],
       [177491, 176941, 177158]]), array([[  3946,   7602],
       [177491, 354099]])]",1.035565447877506,lacks periodicity,lacks periodicity
ENST00000274712.8,lacks periodicity,ATG,ATG,"[1001, 1064]",dORF,"[292.0, 302.0, 305.0]","[14, 614]",mORF,"[486.0, 548.0, 550.0]","[array([[  4715,   4628,   4572],
       [177491, 176941, 177158]]), array([[  4715,   9200],
       [177491, 354099]])]",1.0224503219066525,lacks periodicity,lacks periodicity
ENST00000274712.8,lacks periodicity,ATG,ATG,"[1137, 1260]",dORF,"[350.0, 352.0, 352.0]","[14, 614]",mORF,"[486.0, 548.0, 550.0]","[array([[ 14840,  14780,  14705],
       [177491, 176941, 177158]]), array([[ 14840,  29485],
       [177491, 354099]])]",1.0041096242234608,lacks periodicity,lacks periodicity
ENST00000274712.8,lacks periodicity,ATG,ATG,"[1486, 1507]",dORF,"[368.0, 356.0, 356.0]","[14, 614]",mORF,"[486.0, 548.0, 550.0]","[array([[  2209,   2157,   2128],
       [177491, 176941, 177158]]), array([[  2209,   4285],
       [177491, 354099]])]",1.02847379568941,lacks periodicity,lacks periodicity
ENST00000274712.8,lacks periodicity,ATG,ATG,"[1497, 1542]",dORF,"[308.0, 305.0, 298.0]","[14, 614]",mORF,"[486.0, 548.0, 550.0]","[array([[  1691,   1588,   1573],
       [177491, 176941, 177158]]), array([[  1691,   3161],
       [177491, 354099]])]",1.0672530940421843,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[2090, 2159]",dORF,"[16.0, 16.0, 16.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[  177,   167,   171],
       [31950, 31819, 31835]]), array([[  177,   338],
       [31950, 63654]])]",1.0433048121351538,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[2169, 2184]",dORF,"[11.0, 11.0, 11.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[   40,    35,    35],
       [31950, 31819, 31835]]), array([[   40,    70],
       [31950, 63654]])]",1.1384558371895122,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[2350, 2407]",dORF,"[16.0, 16.0, 16.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[  161,   150,   147],
       [31950, 31819, 31835]]), array([[  161,   297],
       [31950, 63654]])]",1.080000388677491,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[2461, 2551]",dORF,"[6.0, 6.0, 6.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[  301,   295,   298],
       [31950, 31819, 31835]]), array([[  301,   593],
       [31950, 63654]])]",1.0112687547215324,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[2887, 2926]",dORF,"[198.0, 202.0, 202.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[ 2156,  2153,  2140],
       [31950, 31819, 31835]]), array([[ 2156,  4293],
       [31950, 63654]])]",1.0005590003901297,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[2988, 3015]",dORF,"[14.0, 14.0, 14.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[   72,    65,    62],
       [31950, 31819, 31835]]), array([[   72,   127],
       [31950, 63654]])]",1.1294917162948184,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[3021, 3048]",dORF,"[4.0, 0.0, 0.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[   16,    15,    15],
       [31950, 31819, 31835]]), array([[   16,    30],
       [31950, 63654]])]",1.062559569666487,lacks periodicity,lacks periodicity
ENST00000274747.11,lacks periodicity,ATG,ATG,"[3118, 3154]",dORF,"[73.0, 73.0, 73.0]","[139, 1321]",mORF,"[70.0, 10.0, 10.0]","[array([[  708,   638,   637],
       [31950, 31819, 31835]]), array([[  708,  1275],
       [31950, 63654]])]",1.1063115681612559,lacks periodicity,lacks periodicity
ENST00000274787.3,lacks periodicity,ATG,ATG,"[422, 488]",dORF,"[337.0, 285.0, 297.0]","[69, 390]",mORF,"[1157.0, 1160.0, 1160.0]","[array([[ 6195,  6103,  6138],
       [66254, 65821, 65589]]), array([[  6195,  12241],
       [ 66254, 131410]])]",1.0037850359818943,lacks periodicity,lacks periodicity
ENST00000274787.3,lacks periodicity,ATG,ATG,"[561, 636]",dORF,"[703.0, 704.0, 698.0]","[69, 390]",mORF,"[1157.0, 1160.0, 1160.0]","[array([[14524, 14405, 14477],
       [66254, 65821, 65589]]), array([[ 14524,  28882],
       [ 66254, 131410]])]",0.9974136173141748,lacks periodicity,lacks periodicity
ENST00000274787.3,lacks periodicity,ATG,ATG,"[575, 626]",dORF,"[715.0, 710.0, 708.0]","[69, 390]",mORF,"[1157.0, 1160.0, 1160.0]","[array([[ 9508,  9377,  9288],
       [66254, 65821, 65589]]), array([[  9508,  18665],
       [ 66254, 131410]])]",1.0103630863495285,lacks periodicity,lacks periodicity
ENST00000274813.4,lacks periodicity,ATG,ATG,"[1085, 1130]",oORF,"[136.0, 136.0, 136.0]","[190, 2443]",mORF,"[0.0, 0.0, 0.0]","[array([[ 1503,  1501,  1494],
       [47980, 47854, 47898]]), array([[ 1503,  2995],
       [47980, 95752]])]",1.0014972470325882,lacks periodicity,lacks periodicity
ENST00000274813.4,lacks periodicity,ATG,ATG,"[2318, 2462]",oORF,"[61.0, 11.0, 11.0]","[190, 2443]",mORF,"[0.0, 0.0, 0.0]","[array([[ 2236,  2234,  2234],
       [47980, 47854, 47898]]), array([[ 2236,  4468],
       [47980, 95752]])]",0.9987257532635476,lacks periodicity,lacks periodicity
ENST00000274813.4,lacks periodicity,ATG,ATG,"[3673, 3715]",dORF,"[5.0, 5.0, 5.0]","[190, 2443]",mORF,"[0.0, 0.0, 0.0]","[array([[   30,    25,    25],
       [47980, 47854, 47898]]), array([[   30,    50],
       [47980, 95752]])]",1.197397374342812,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[893, 926]",dORF,"[162.0, 162.0, 162.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  1360,   1359,   1311],
       [120037, 119780, 119769]]), array([[  1360,   2670],
       [120037, 239549]])]",1.0164987683886082,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[1202, 1226]",dORF,"[767.0, 646.0, 648.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  5220,   5137,   5132],
       [120037, 119780, 119769]]), array([[  5220,  10269],
       [120037, 239549]])]",1.014428779890782,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[1241, 1271]",dORF,"[464.0, 414.0, 414.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  3752,   3567,   3565],
       [120037, 119780, 119769]]), array([[  3752,   7132],
       [120037, 239549]])]",1.0498582542005261,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[2348, 2471]",dORF,"[338.0, 341.0, 338.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  6815,   6730,   6690],
       [120037, 119780, 119769]]), array([[  6815,  13420],
       [120037, 239549]])]",1.0134272046764434,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[2648, 2687]",dORF,"[342.0, 343.0, 348.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  3353,   3237,   3254],
       [120037, 119780, 119769]]), array([[  3353,   6491],
       [120037, 239549]])]",1.030863440668244,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[2769, 2784]",dORF,"[217.0, 130.0, 132.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   726,    635,    637],
       [120037, 119780, 119769]]), array([[   726,   1272],
       [120037, 239549]])]",1.139012733375274,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[2788, 2824]",dORF,"[93.0, 80.0, 82.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   792,    735,    706],
       [120037, 119780, 119769]]), array([[   792,   1441],
       [120037, 239549]])]",1.0968325179914522,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[2978, 3020]",dORF,"[202.0, 207.0, 210.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  1776,   1608,   1590],
       [120037, 119780, 119769]]), array([[  1776,   3198],
       [120037, 239549]])]",1.1082649717606237,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[3028, 3043]",dORF,"[12.0, 9.0, 9.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[    48,     45,     45],
       [120037, 119780, 119769]]), array([[    48,     90],
       [120037, 239549]])]",1.064333866184412,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[3404, 3416]",dORF,"[8.0, 8.0, 8.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[    60,     54,     54],
       [120037, 119780, 119769]]), array([[    60,    108],
       [120037, 239549]])]",1.108680981564467,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[3432, 3480]",dORF,"[31.0, 31.0, 31.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   398,    372,    379],
       [120037, 119780, 119769]]), array([[   398,    751],
       [120037, 239549]])]",1.0576020802894601,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[3532, 3571]",dORF,"[55.0, 55.0, 55.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   442,    406,    405],
       [120037, 119780, 119769]]), array([[   442,    811],
       [120037, 239549]])]",1.0876284068456334,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[3738, 3753]",dORF,"[410.0, 410.0, 410.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  1803,   1749,   1692],
       [120037, 119780, 119769]]), array([[  1803,   3441],
       [120037, 239549]])]",1.0456593615076264,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[3757, 3859]",dORF,"[188.0, 133.0, 126.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   845,    779,    756],
       [120037, 119780, 119769]]), array([[   845,   1535],
       [120037, 239549]])]",1.0985692638551492,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[4089, 4125]",dORF,"[115.0, 115.0, 115.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  1109,   1062,   1063],
       [120037, 119780, 119769]]), array([[  1109,   2125],
       [120037, 239549]])]",1.041482056991011,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[4152, 4245]",dORF,"[72.0, 72.0, 72.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  1670,   1602,   1602],
       [120037, 119780, 119769]]), array([[  1670,   3204],
       [120037, 239549]])]",1.0401671784404485,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[4434, 4464]",dORF,"[243.0, 202.0, 206.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[  1776,   1719,   1718],
       [120037, 119780, 119769]]), array([[  1776,   3437],
       [120037, 239549]])]",1.031199329375134,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[4439, 4451]",dORF,"[217.0, 177.0, 177.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   757,    717,    717],
       [120037, 119780, 119769]]), array([[   757,   1434],
       [120037, 239549]])]",1.0534790282622566,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[5058, 5091]",dORF,"[86.0, 86.0, 86.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   356,    334,    282],
       [120037, 119780, 119769]]), array([[   356,    616],
       [120037, 239549]])]",1.1533160596068157,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[5390, 5414]",dORF,"[34.0, 36.0, 36.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   311,    306,    301],
       [120037, 119780, 119769]]), array([[   311,    607],
       [120037, 239549]])]",1.0224707676899853,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[5710, 5728]",dORF,"[96.0, 96.0, 102.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   586,    582,    581],
       [120037, 119780, 119769]]), array([[   586,   1163],
       [120037, 239549]])]",1.0055348429428068,lacks periodicity,lacks periodicity
ENST00000275418.13,lacks periodicity,ATG,ATG,"[5867, 5900]",dORF,"[42.0, 42.0, 42.0]","[91, 2692]",mORF,"[0.0, 0.0, 0.0]","[array([[   397,    380,    378],
       [120037, 119780, 119769]]), array([[   397,    758],
       [120037, 239549]])]",1.045202589144357,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[1233, 1269]",dORF,"[124.0, 124.0, 123.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  475,   471,   361],
       [17058, 16977, 17004]]), array([[  475,   832],
       [17058, 33981]])]",1.137305764386414,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[1280, 1448]",dORF,"[15.0, 15.0, 15.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[ 1276,  1267,  1266],
       [17058, 16977, 17004]]), array([[ 1276,  2533],
       [17058, 33981]])]",1.003514153109928,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[1302, 1329]",dORF,"[17.0, 17.0, 17.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  125,   119,   119],
       [17058, 16977, 17004]]), array([[  125,   238],
       [17058, 33981]])]",1.0462626362176255,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[2110, 2119]",dORF,"[164.0, 170.0, 170.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  501,   500,   499],
       [17058, 16977, 17004]]), array([[  501,   999],
       [17058, 33981]])]",0.9990340506518183,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[2141, 2156]",dORF,"[38.0, 38.0, 38.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  162,   151,   151],
       [17058, 16977, 17004]]), array([[  162,   302],
       [17058, 33981]])]",1.068600938662457,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[2149, 2209]",dORF,"[27.0, 27.0, 27.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  308,   302,   299],
       [17058, 16977, 17004]]), array([[  308,   601],
       [17058, 33981]])]",1.0209021446039614,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[2654, 2675]",dORF,"[111.0, 111.0, 111.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  780,   779,   779],
       [17058, 16977, 17004]]), array([[  780,  1558],
       [17058, 33981]])]",0.9973215798569923,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[2989, 3094]",dORF,"[18.0, 18.0, 18.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  527,   508,   511],
       [17058, 16977, 17004]]), array([[  527,  1019],
       [17058, 33981]])]",1.0302538095125648,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[3056, 3074]",dORF,"[15.0, 15.0, 15.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[   62,    58,    47],
       [17058, 16977, 17004]]), array([[   62,   105],
       [17058, 33981]])]",1.1762754254617138,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[3560, 3626]",dORF,"[86.0, 86.0, 86.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[ 1420,  1416,  1373],
       [17058, 16977, 17004]]), array([[ 1420,  2789],
       [17058, 33981]])]",1.0142564162841754,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[3576, 3594]",dORF,"[108.0, 108.0, 108.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  562,   512,   518],
       [17058, 16977, 17004]]), array([[  562,  1030],
       [17058, 33981]])]",1.0869421725892772,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[3733, 3841]",dORF,"[246.0, 192.0, 192.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[ 3920,  3722,  3661],
       [17058, 16977, 17004]]), array([[ 3920,  7383],
       [17058, 33981]])]",1.0576959726519617,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[3973, 4039]",dORF,"[19.0, 19.0, 19.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  130,   122,   119],
       [17058, 16977, 17004]]), array([[  130,   241],
       [17058, 33981]])]",1.0745675966419177,lacks periodicity,lacks periodicity
ENST00000275954.4,lacks periodicity,ATG,ATG,"[1636, 1720]",dORF,"[0.0, 0.0, 0.0]","[256, 802]",mORF,"[0.0, 0.0, 0.0]","[array([[  865,   862,   820],
       [17058, 16977, 17004]]), array([[  865,  1682],
       [17058, 33981]])]",1.0244669788108478,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[6017, 6071]",dORF,"[11.5073, 11.5073, 11.5073]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[   92,    91,    91],
       [29938, 29863, 29791]]), array([[   92,   182],
       [29938, 59655]])]",1.0072574085224097,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[6107, 6191]",dORF,"[2.51722, 2.51722, 2.51722]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  543,   521,   519],
       [29938, 29863, 29791]]), array([[  543,  1041],
       [29938, 59655]])]",1.0393767097994016,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[6835, 6886]",dORF,"[7.0, 7.0, 7.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[   47,    43,    43],
       [29938, 29863, 29791]]), array([[   47,    86],
       [29938, 59655]])]",1.0889879004451464,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[7417, 7519]",dORF,"[13.0, 13.0, 53.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[ 1131,  1085,  1128],
       [29938, 29863, 29791]]), array([[ 1131,  2213],
       [29938, 59655]])]",1.018369002661385,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[7520, 7643]",dORF,"[7.0, 7.0, 7.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  365,   364,   360],
       [29938, 29863, 29791]]), array([[  365,   724],
       [29938, 59655]])]",1.0045656929232738,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[7713, 7746]",dORF,"[53.0, 53.0, 53.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  513,   480,   475],
       [29938, 29863, 29791]]), array([[  513,   955],
       [29938, 59655]])]",1.070379373872431,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[8293, 8341]",dORF,"[116.0, 66.0, 66.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  692,   647,   609],
       [29938, 29863, 29791]]), array([[  692,  1256],
       [29938, 59655]])]",1.0978425822171451,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[8369, 8405]",dORF,"[55.0, 50.0, 43.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  415,   403,   385],
       [29938, 29863, 29791]]), array([[  415,   788],
       [29938, 59655]])]",1.049411242993092,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[8793, 8883]",dORF,"[24.0, 24.0, 24.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[ 2381,  2329,  2317],
       [29938, 29863, 29791]]), array([[ 2381,  4646],
       [29938, 59655]])]",1.0211843757600154,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[8899, 8980]",dORF,"[66.0, 66.0, 66.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  791,   774,   748],
       [29938, 29863, 29791]]), array([[  791,  1522],
       [29938, 59655]])]",1.0355849515443587,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[9264, 9300]",dORF,"[50.0, 50.0, 50.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  291,   242,   242],
       [29938, 29863, 29791]]), array([[  291,   484],
       [29938, 59655]])]",1.198038572729725,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[9584, 9656]",dORF,"[55.0, 55.0, 55.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[ 1189,  1180,  1163],
       [29938, 29863, 29791]]), array([[ 1189,  2343],
       [29938, 59655]])]",1.0111918951511971,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[9997, 10012]",dORF,"[151.0, 151.0, 151.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  692,   634,   637],
       [29938, 29863, 29791]]), array([[  692,  1271],
       [29938, 59655]])]",1.0848862840554119,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[10111, 10126]",dORF,"[91.0, 88.0, 88.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  426,   419,   415],
       [29938, 29863, 29791]]), array([[  426,   834],
       [29938, 59655]])]",1.0178119131146453,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[10122, 10221]",dORF,"[78.0, 78.0, 78.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[  633,   570,   557],
       [29938, 29863, 29791]]), array([[  633,  1127],
       [29938, 59655]])]",1.1191886968982356,lacks periodicity,lacks periodicity
ENST00000276440.12,lacks periodicity,ATG,ATG,"[10228, 10246]",dORF,"[4.0, 4.0, 4.0]","[220, 5833]",mORF,"[29.0, 0.0, 0.0]","[array([[   12,     8,     8],
       [29938, 29863, 29791]]), array([[   12,    16],
       [29938, 59655]])]",1.4944564821371096,lacks periodicity,lacks periodicity
ENST00000276533.4,lacks periodicity,ATG,ATG,"[849, 960]",dORF,"[18.0, 18.0, 18.0]","[155, 827]",mORF,"[140.0, 143.0, 149.0]","[array([[  343,   336,   331],
       [36168, 36140, 35884]]), array([[  343,   668],
       [36168, 72024]])]",1.0225164694118172,lacks periodicity,lacks periodicity
